Filename,Model,Dataset,Scale,PSNR,LPIPS,MS_SSIM,NIQE
0058.png,ESRGAN,URBAN100,x4,22.660460447042297,0.08560658991336823,0.9682306051254272,3.6863400041744203
0059.png,ESRGAN,URBAN100,x4,20.577444751055513,0.13529381155967712,0.9448000192642212,4.233271519485073
0060.png,ESRGAN,URBAN100,x4,19.6332319324516,0.20094242691993713,0.8818344473838806,2.7417605182746927
0061.png,ESRGAN,URBAN100,x4,20.495653047820102,0.1281955987215042,0.9237940311431885,3.42321773794945
0062.png,ESRGAN,URBAN100,x4,18.869351081706576,0.10324501246213913,0.9454827308654785,4.043904793591076
0063.png,ESRGAN,URBAN100,x4,19.485958884467156,0.1411937177181244,0.9104201197624207,4.837055405831699
0064.png,ESRGAN,URBAN100,x4,21.45588079130011,0.16743585467338562,0.9282188415527344,3.46186614878068
0065.png,ESRGAN,URBAN100,x4,19.88250362499812,0.20966996252536774,0.8948121070861816,3.399374141481672
0066.png,ESRGAN,URBAN100,x4,18.368953870045544,0.27041685581207275,0.8812618255615234,4.759778623043311
0067.png,ESRGAN,URBAN100,x4,17.832790401000825,0.05858879163861275,0.9601622819900513,5.18311924326382
0068.png,ESRGAN,URBAN100,x4,28.422879265226104,0.07406995445489883,0.9776195883750916,7.073995872216787
0069.png,ESRGAN,URBAN100,x4,21.9575473518585,0.14164012670516968,0.9321412444114685,2.661344475914774
0070.png,ESRGAN,URBAN100,x4,18.690833948143418,0.20280474424362183,0.8635096549987793,2.9949096520659486
0071.png,ESRGAN,URBAN100,x4,24.04159386024444,0.14575326442718506,0.8820427656173706,4.03214876540663
0072.png,ESRGAN,URBAN100,x4,18.53008194781235,0.07857536524534225,0.9722985625267029,4.922869066553156
0073.png,ESRGAN,URBAN100,x4,16.55604374183879,0.29295268654823303,0.8553168177604675,3.5203534850029827
0074.png,ESRGAN,URBAN100,x4,19.923116701416458,0.1651836484670639,0.9137430191040039,5.004902492606711
0075.png,ESRGAN,URBAN100,x4,29.228419229354902,0.05188772827386856,0.9737011194229126,3.3618503577807015
0076.png,ESRGAN,URBAN100,x4,19.799391961503247,0.21518699824810028,0.9108275771141052,2.691922009624446
0077.png,ESRGAN,URBAN100,x4,19.266230300160665,0.16754445433616638,0.8989323377609253,2.2096833501475412
0078.png,ESRGAN,URBAN100,x4,25.225692596592417,0.1648024469614029,0.9255900382995605,2.7072506254006274
0079.png,ESRGAN,URBAN100,x4,21.356282778372417,0.19074150919914246,0.9107192754745483,2.7950957358689927
0080.png,ESRGAN,URBAN100,x4,33.33556247809979,0.05647575482726097,0.9843572378158569,4.962573234950114
0081.png,ESRGAN,URBAN100,x4,32.20900947531265,0.01180906780064106,0.9869035482406616,7.8341859108225576
0082.png,ESRGAN,URBAN100,x4,30.044504985318863,0.05356905236840248,0.9821273684501648,5.415479277400293
0083.png,ESRGAN,URBAN100,x4,18.684282810935798,0.20019963383674622,0.9154348373413086,4.005151175621201
0084.png,ESRGAN,URBAN100,x4,25.46358303799398,0.1264580339193344,0.9476501941680908,2.4972955669039454
0085.png,ESRGAN,URBAN100,x4,23.542350404030863,0.08909288793802261,0.9674196243286133,3.4998996496128107
0086.png,ESRGAN,URBAN100,x4,27.282036473502444,0.0974501371383667,0.9653655886650085,3.638658275402778
0087.png,ESRGAN,URBAN100,x4,25.43980176803091,0.05482533201575279,0.972520112991333,4.253237714717265
0088.png,ESRGAN,URBAN100,x4,15.037914199647645,0.23954714834690094,0.8407812118530273,4.436023820090451
0089.png,ESRGAN,URBAN100,x4,23.134842986282752,0.17211100459098816,0.9104223251342773,2.251433835996069
0090.png,ESRGAN,URBAN100,x4,35.588062866242005,0.021947190165519714,0.9922110438346863,5.537231950450607
0091.png,ESRGAN,URBAN100,x4,19.52633844416066,0.19635476171970367,0.8948323130607605,2.9920638921908114
0092.png,ESRGAN,URBAN100,x4,17.49334116569465,0.22184231877326965,0.9228078126907349,5.61693566719892
0093.png,ESRGAN,URBAN100,x4,26.769525112725816,0.03983762860298157,0.9838371276855469,5.619579792900029
0094.png,ESRGAN,URBAN100,x4,23.32225694395539,0.14389216899871826,0.92645263671875,2.4538917194364633
0095.png,ESRGAN,URBAN100,x4,16.278436654257767,0.2652435302734375,0.8047147989273071,4.949338154907738
0096.png,ESRGAN,URBAN100,x4,23.57270526568124,0.078001968562603,0.9714218974113464,4.808314095117514
0097.png,ESRGAN,URBAN100,x4,20.888605085923885,0.1421217918395996,0.9339765310287476,3.697938134739022
0098.png,ESRGAN,URBAN100,x4,17.260140780646594,0.2103126049041748,0.8449805974960327,3.290572379539538
0099.png,ESRGAN,URBAN100,x4,21.63362991855166,0.10905636101961136,0.9338952302932739,4.58934288670965
0100.png,ESRGAN,URBAN100,x4,22.017750263692196,0.11734739691019058,0.9312744140625,4.346787025752602
102061.png,ESRGAN,BSD100,x4,22.907951949250016,0.1619112342596054,0.9416438937187195,3.194748615315049
109053.png,ESRGAN,BSD100,x4,25.11868876896363,0.16274972259998322,0.9194263219833374,3.1773338746941118
12084.png,ESRGAN,BSD100,x4,23.62521120497827,0.18413004279136658,0.9029569029808044,4.5646156824941775
157055.png,ESRGAN,BSD100,x4,22.51624030267511,0.18708793818950653,0.9222539663314819,2.515128907386765
170057.png,ESRGAN,BSD100,x4,25.23398868455382,0.21375083923339844,0.9135987162590027,2.9512504128299692
19021.png,ESRGAN,BSD100,x4,22.696905315419784,0.1925549954175949,0.9075714945793152,2.6915012449295315
196073.png,ESRGAN,BSD100,x4,24.398811803704614,0.20446327328681946,0.7885662913322449,4.335203246843569
197017.png,ESRGAN,BSD100,x4,23.75823662744076,0.1553054004907608,0.8945974111557007,2.636799034674315
219090.png,ESRGAN,BSD100,x4,22.35438583114465,0.16878420114517212,0.9060848951339722,3.319736254974424
291000.png,ESRGAN,BSD100,x4,17.058776999143312,0.20666514337062836,0.7738500833511353,4.767464702549029
306005.png,ESRGAN,BSD100,x4,24.279892695702905,0.14478936791419983,0.9273378252983093,2.605494509689434
3096.png,ESRGAN,BSD100,x4,33.16787533110953,0.033397823572158813,0.9873690605163574,9.651322284984092
38082.png,ESRGAN,BSD100,x4,23.646851235769567,0.25125402212142944,0.8649069666862488,3.4433417090415794
42012.png,ESRGAN,BSD100,x4,25.87881267832701,0.19479216635227203,0.9386732578277588,3.380050713799911
43074.png,ESRGAN,BSD100,x4,26.03315027315075,0.18250951170921326,0.9190759062767029,4.374937764221832
45096.png,ESRGAN,BSD100,x4,31.715478334841322,0.07366202026605606,0.9729323387145996,4.308807209200557
69020.png,ESRGAN,BSD100,x4,22.829239271238272,0.18933026492595673,0.8389937281608582,2.78009382722203
85048.png,ESRGAN,BSD100,x4,21.61746005827431,0.1543547511100769,0.8961938619613647,2.739662771910595
86016.png,ESRGAN,BSD100,x4,19.419331291165165,0.5747553110122681,0.7357441186904907,5.2853641155208875
86068.png,ESRGAN,BSD100,x4,23.052504871599595,0.24595415592193604,0.8301891684532166,3.6124669108924623
0001.png,Real-ESRGAN,DIV2K,x2,27.961470086764617,0.15451093018054962,0.9686003923416138,3.369631354610578
0002.png,Real-ESRGAN,DIV2K,x2,32.64980076867788,0.05816103518009186,0.967697024345398,5.406659398286659
0003.png,Real-ESRGAN,DIV2K,x2,34.610736620320395,0.050635967403650284,0.9797003269195557,5.519873659898967
0004.png,Real-ESRGAN,DIV2K,x2,26.234699206925637,0.12689808011054993,0.9622794985771179,2.980881327583634
0005.png,Real-ESRGAN,DIV2K,x2,28.12430419348626,0.2539377510547638,0.9572028517723083,3.6454655177195328
0006.png,Real-ESRGAN,DIV2K,x2,28.421487539645277,0.08782225847244263,0.9685057401657104,3.337962214479038
0007.png,Real-ESRGAN,DIV2K,x2,20.453248499563927,0.34361007809638977,0.8859536051750183,3.263306124775799
0008.png,Real-ESRGAN,DIV2K,x2,27.06905051408445,0.16734974086284637,0.9626898765563965,3.4616470822303027
0009.png,Real-ESRGAN,DIV2K,x2,27.773912784648914,0.17906363308429718,0.9485009908676147,2.835070101274523
0010.png,Real-ESRGAN,DIV2K,x2,24.50091569849804,0.19059988856315613,0.9505297541618347,3.547833769329083
0011.png,Real-ESRGAN,DIV2K,x2,28.771184174198126,0.21953116357326508,0.9606491327285767,3.6722113697637706
0012.png,Real-ESRGAN,DIV2K,x2,26.785701463341503,0.12349593639373779,0.9665524363517761,3.14183899393453
0013.png,Real-ESRGAN,DIV2K,x2,30.81572443693107,0.14222513139247894,0.9749469757080078,3.8184892689523986
0014.png,Real-ESRGAN,DIV2K,x2,29.220493241428365,0.08969517052173615,0.9822629690170288,4.435933192147014
0015.png,Real-ESRGAN,DIV2K,x2,31.978913191239894,0.12009408324956894,0.977812647819519,4.245202932839196
0016.png,Real-ESRGAN,DIV2K,x2,31.903660756607472,0.11863461136817932,0.9747997522354126,3.5708458055754173
0017.png,Real-ESRGAN,DIV2K,x2,27.411779778963187,0.18132881820201874,0.9548670649528503,3.1663625188030355
0018.png,Real-ESRGAN,DIV2K,x2,29.06476279575559,0.11333993077278137,0.9750758409500122,3.8453468538179205
0019.png,Real-ESRGAN,DIV2K,x2,27.06365398826868,0.15051789581775665,0.9593819975852966,2.9830316000452224
0020.png,Real-ESRGAN,DIV2K,x2,25.26786428117063,0.10083962231874466,0.9703865051269531,3.14575560403619
0021.png,Real-ESRGAN,DIV2K,x2,29.483112975793905,0.046322815120220184,0.9788071513175964,4.676053256974631
0022.png,Real-ESRGAN,DIV2K,x2,29.204325088769988,0.09276413172483444,0.9718166589736938,3.3496960819218455
0023.png,Real-ESRGAN,DIV2K,x2,26.64426621793476,0.11956757307052612,0.9708365797996521,3.2856534254017125
0024.png,Real-ESRGAN,DIV2K,x2,28.254155087116608,0.11840565502643585,0.9816560745239258,3.6934175043396276
0025.png,Real-ESRGAN,DIV2K,x2,27.34250521494124,0.11679397523403168,0.9680876731872559,3.1449575918540322
0026.png,Real-ESRGAN,DIV2K,x2,24.25555966920609,0.15826216340065002,0.9552044868469238,3.2795959042423126
0027.png,Real-ESRGAN,DIV2K,x2,33.43666284809652,0.1848384588956833,0.9750649929046631,4.3315277063151685
0028.png,Real-ESRGAN,DIV2K,x2,20.62128197856355,0.08884511888027191,0.9606534242630005,5.061051139527429
0029.png,Real-ESRGAN,DIV2K,x2,26.32350177712304,0.4239339530467987,0.9140257835388184,3.7873157683439853
0030.png,Real-ESRGAN,DIV2K,x2,24.882546756199403,0.13571690022945404,0.954539954662323,3.676501244404727
0031.png,Real-ESRGAN,DIV2K,x2,30.10861181300667,0.09074471890926361,0.9763998985290527,4.1253004972086345
0032.png,Real-ESRGAN,DIV2K,x2,29.607548246904948,0.0918121263384819,0.9726290702819824,2.9609574164973202
0033.png,Real-ESRGAN,DIV2K,x2,33.251626050494714,0.26943811774253845,0.978052020072937,4.863420092313203
0034.png,Real-ESRGAN,DIV2K,x2,25.831238087816818,0.14769837260246277,0.9634777903556824,2.9382468027536737
0035.png,Real-ESRGAN,DIV2K,x2,23.129855570327077,0.2313298135995865,0.9325544238090515,3.1762250735544586
0036.png,Real-ESRGAN,DIV2K,x2,25.988640087910415,0.1129940003156662,0.9618512392044067,3.9347182548593955
0037.png,Real-ESRGAN,DIV2K,x2,26.637520261443193,0.11567182838916779,0.9730066657066345,3.600932970149617
0038.png,Real-ESRGAN,DIV2K,x2,34.58888547049489,0.20465508103370667,0.9701789617538452,4.0207881079283645
0039.png,Real-ESRGAN,DIV2K,x2,29.028533005063345,0.152913436293602,0.9712411761283875,4.324804723467706
0040.png,Real-ESRGAN,DIV2K,x2,29.095379794205822,0.1645462065935135,0.9731975793838501,3.76990404892815
0041.png,Real-ESRGAN,DIV2K,x2,28.04635324284338,0.12892243266105652,0.9725114107131958,3.730724219023802
0042.png,Real-ESRGAN,DIV2K,x2,29.302167961244795,0.10228344798088074,0.9754790663719177,3.246628747084642
0043.png,Real-ESRGAN,DIV2K,x2,35.6966292825219,0.03712480515241623,0.9920393824577332,7.892083813237306
0044.png,Real-ESRGAN,DIV2K,x2,37.651181512414304,0.048732466995716095,0.9905591011047363,5.845748639070597
0045.png,Real-ESRGAN,DIV2K,x2,22.900373653874993,0.2500406503677368,0.9571360349655151,3.7953777499443335
0046.png,Real-ESRGAN,DIV2K,x2,26.816014824817383,0.13959096372127533,0.96836256980896,3.0495954468330555
0047.png,Real-ESRGAN,DIV2K,x2,27.613155129061514,0.11911550164222717,0.9631757736206055,3.2219285075837303
0048.png,Real-ESRGAN,DIV2K,x2,27.37523004995238,0.2214500606060028,0.9529913663864136,4.144696325253518
0049.png,Real-ESRGAN,DIV2K,x2,22.98769872681886,0.14331483840942383,0.963691234588623,3.4935570703613927
0050.png,Real-ESRGAN,DIV2K,x2,28.916304215471662,0.1103677898645401,0.9706322550773621,3.5266706501393665
0051.png,Real-ESRGAN,DIV2K,x2,28.439766668501996,0.1432635635137558,0.9702358245849609,3.857470557796484
0052.png,Real-ESRGAN,DIV2K,x2,29.527873466871544,0.21295827627182007,0.9370006322860718,3.6257702538671004
0053.png,Real-ESRGAN,DIV2K,x2,30.864812484035127,0.16220685839653015,0.9657406210899353,4.105402672689351
0054.png,Real-ESRGAN,DIV2K,x2,25.278194197413086,0.15201719105243683,0.9600276947021484,3.5139078687957994
0055.png,Real-ESRGAN,DIV2K,x2,28.544205339997,0.3558271825313568,0.9575657248497009,3.2963936378227285
0056.png,Real-ESRGAN,DIV2K,x2,23.11966389984457,0.21329104900360107,0.9151318073272705,3.149603304792542
0057.png,Real-ESRGAN,DIV2K,x2,33.38610224746787,0.41859757900238037,0.9713795185089111,8.017413844787715
0058.png,Real-ESRGAN,DIV2K,x2,27.988766866984225,0.1948327273130417,0.9358266592025757,3.289475901098995
0059.png,Real-ESRGAN,DIV2K,x2,25.40596929086306,0.18496836721897125,0.9497789740562439,3.867255989065916
0060.png,Real-ESRGAN,DIV2K,x2,21.1198039826403,0.28899267315864563,0.9355452060699463,3.12776855274404
0061.png,Real-ESRGAN,DIV2K,x2,23.781707291376012,0.18361270427703857,0.9512553215026855,3.9026165231961976
0062.png,Real-ESRGAN,DIV2K,x2,32.30316998691152,0.2904663383960724,0.9662647247314453,3.701423188726789
0063.png,Real-ESRGAN,DIV2K,x2,31.92102163512336,0.09699495136737823,0.9805182814598083,3.723772658722684
0064.png,Real-ESRGAN,DIV2K,x2,29.70236482237788,0.11718707531690598,0.9686821699142456,3.738333484826391
0065.png,Real-ESRGAN,DIV2K,x2,27.432085073327976,0.20428334176540375,0.9646620154380798,3.5058663630630766
0066.png,Real-ESRGAN,DIV2K,x2,24.354923757457463,0.1940694898366928,0.9551095962524414,2.715130317679191
0067.png,Real-ESRGAN,DIV2K,x2,26.452856586358237,0.11412989348173141,0.9631311893463135,3.797105570749428
0068.png,Real-ESRGAN,DIV2K,x2,32.3080970032092,0.03139128535985947,0.9931910037994385,5.082712449907039
0069.png,Real-ESRGAN,DIV2K,x2,23.410596519442755,0.1564301997423172,0.9617724418640137,2.854388504248495
0070.png,Real-ESRGAN,DIV2K,x2,27.584441710790518,0.14830029010772705,0.9668595194816589,3.79122994322845
0071.png,Real-ESRGAN,DIV2K,x2,28.88280183451714,0.10788778960704803,0.9716705679893494,3.4914570854195817
0072.png,Real-ESRGAN,DIV2K,x2,24.7812663933713,0.21280083060264587,0.9520324468612671,3.77129042014746
0073.png,Real-ESRGAN,DIV2K,x2,24.870528272827368,0.1844913214445114,0.9578571319580078,4.2760943012139965
0074.png,Real-ESRGAN,DIV2K,x2,30.093639054894656,0.13578484952449799,0.9615062475204468,3.333287973981289
0075.png,Real-ESRGAN,DIV2K,x2,25.07236466272204,0.18241582810878754,0.9427139163017273,4.2088610986159845
0076.png,Real-ESRGAN,DIV2K,x2,22.197133846065327,0.29228389263153076,0.9061416387557983,2.6906651869862155
0077.png,Real-ESRGAN,DIV2K,x2,36.56292790371112,0.05399629846215248,0.9854061007499695,6.187979889487389
0078.png,Real-ESRGAN,DIV2K,x2,32.24310808161156,0.10383588075637817,0.9834138751029968,4.114115333303106
0079.png,Real-ESRGAN,DIV2K,x2,26.70465707864839,0.10365153849124908,0.9730029106140137,3.83090317235258
0080.png,Real-ESRGAN,DIV2K,x2,30.50664914210384,0.09594723582267761,0.9820916056632996,3.5083703792185394
0081.png,Real-ESRGAN,DIV2K,x2,26.98055961319616,0.1675136238336563,0.9649736285209656,3.7237559795799666
0082.png,Real-ESRGAN,DIV2K,x2,30.903279090352413,0.07372598350048065,0.9814552664756775,4.411814351723061
0083.png,Real-ESRGAN,DIV2K,x2,26.25662322344864,0.18976104259490967,0.9528433084487915,3.455767987469818
0084.png,Real-ESRGAN,DIV2K,x2,26.187319597438012,0.17564606666564941,0.957910418510437,3.4716007762527052
0085.png,Real-ESRGAN,DIV2K,x2,23.286078872448392,0.26912054419517517,0.9253525733947754,3.421634934090137
0086.png,Real-ESRGAN,DIV2K,x2,33.3886095508447,0.1910046935081482,0.9728946685791016,4.329633768040551
0087.png,Real-ESRGAN,DIV2K,x2,25.40713679202878,0.22157807648181915,0.9427241086959839,3.357929287823435
0088.png,Real-ESRGAN,DIV2K,x2,30.003429043065015,0.12258414924144745,0.978164553642273,4.307711185767242
0089.png,Real-ESRGAN,DIV2K,x2,29.3533627600413,0.0847717821598053,0.9760743379592896,4.234059162140653
0090.png,Real-ESRGAN,DIV2K,x2,25.254607763835043,0.19345402717590332,0.9589835405349731,3.146925228144602
0091.png,Real-ESRGAN,DIV2K,x2,26.450686392383144,0.1062680184841156,0.9655108451843262,3.535920899636458
0092.png,Real-ESRGAN,DIV2K,x2,29.085053871551136,0.0953303873538971,0.9812420606613159,5.574662305583646
0093.png,Real-ESRGAN,DIV2K,x2,31.940025655334043,0.36460965871810913,0.963087797164917,5.214218456025032
0094.png,Real-ESRGAN,DIV2K,x2,30.748535813175945,0.11941245943307877,0.9757822751998901,3.9809009338663124
0095.png,Real-ESRGAN,DIV2K,x2,20.998906431310456,0.26440179347991943,0.9309680461883545,3.4118825288877535
0096.png,Real-ESRGAN,DIV2K,x2,34.090444263376256,0.15935473144054413,0.9838913679122925,5.33597800715209
0097.png,Real-ESRGAN,DIV2K,x2,21.84465137228672,0.19678083062171936,0.947883129119873,4.21784148063399
0098.png,Real-ESRGAN,DIV2K,x2,33.48325771516151,0.1680968850851059,0.976250171661377,5.559605176235849
0099.png,Real-ESRGAN,DIV2K,x2,29.25295912750897,0.09695689380168915,0.9702819585800171,5.5345116880207055
0100.png,Real-ESRGAN,DIV2K,x2,27.756329335746038,0.10941030085086823,0.9570735692977905,4.308422264205564
0001.png,Real-ESRGAN,DIV2K,x4,24.426065140993476,0.2768535017967224,0.9123119115829468,3.3615651096952024
0002.png,Real-ESRGAN,DIV2K,x4,30.085380468158505,0.14840883016586304,0.9418478012084961,6.803856027195974
0003.png,Real-ESRGAN,DIV2K,x4,30.024258789181523,0.08536387979984283,0.9600811004638672,5.517992663272614
0004.png,Real-ESRGAN,DIV2K,x4,22.444234797646825,0.20619776844978333,0.9051029682159424,2.26103354704192
0005.png,Real-ESRGAN,DIV2K,x4,24.1764360257025,0.3458622992038727,0.9001622200012207,3.609179472772495
0006.png,Real-ESRGAN,DIV2K,x4,25.171666533375557,0.16448119282722473,0.9290791749954224,2.718118353940529
0007.png,Real-ESRGAN,DIV2K,x4,18.37611106125444,0.43056538701057434,0.781147837638855,2.292692891815919
0008.png,Real-ESRGAN,DIV2K,x4,24.358170616220747,0.23302564024925232,0.9185606837272644,2.7457169253057976
0009.png,Real-ESRGAN,DIV2K,x4,25.22171829141101,0.2867588400840759,0.8831669688224792,3.0071508943447913
0010.png,Real-ESRGAN,DIV2K,x4,22.787173150423556,0.2654288411140442,0.9027624130249023,3.4815921336943716
0011.png,Real-ESRGAN,DIV2K,x4,24.497327828463746,0.29703378677368164,0.8905636072158813,3.0337094856020936
0012.png,Real-ESRGAN,DIV2K,x4,23.623238761081268,0.18810316920280457,0.9222228527069092,2.2406962474723353
0013.png,Real-ESRGAN,DIV2K,x4,26.941901939172975,0.20054082572460175,0.9483193159103394,3.7306659621367895
0014.png,Real-ESRGAN,DIV2K,x4,25.947470240169604,0.1382502019405365,0.9573628902435303,3.9113849566018106
0015.png,Real-ESRGAN,DIV2K,x4,28.2168735563336,0.1867886781692505,0.9487177729606628,4.9107107126445175
0016.png,Real-ESRGAN,DIV2K,x4,28.75023968734357,0.1985815316438675,0.939431369304657,3.120059092410302
0017.png,Real-ESRGAN,DIV2K,x4,23.901090730057074,0.2628895342350006,0.9011625647544861,3.1223731084291484
0018.png,Real-ESRGAN,DIV2K,x4,25.164147933068058,0.18304842710494995,0.9429227709770203,3.2994254760878126
0019.png,Real-ESRGAN,DIV2K,x4,23.39849303993569,0.2618141770362854,0.8898531794548035,2.5421866952479917
0020.png,Real-ESRGAN,DIV2K,x4,20.70231019985141,0.19684021174907684,0.9110016822814941,2.171995711777388
0021.png,Real-ESRGAN,DIV2K,x4,26.887169515218336,0.09727368503808975,0.9612958431243896,6.019948893622229
0022.png,Real-ESRGAN,DIV2K,x4,24.331153267990842,0.17965905368328094,0.9146509170532227,3.0580947880075393
0023.png,Real-ESRGAN,DIV2K,x4,23.29977080232332,0.1991695910692215,0.928573489189148,2.800018406697488
0024.png,Real-ESRGAN,DIV2K,x4,25.34203913316158,0.16840483248233795,0.9584187269210815,3.323579576075732
0025.png,Real-ESRGAN,DIV2K,x4,23.627837652546386,0.2041328102350235,0.92018723487854,2.5992450748040916
0026.png,Real-ESRGAN,DIV2K,x4,21.508632096878955,0.21089725196361542,0.8990534543991089,2.213632669714841
0027.png,Real-ESRGAN,DIV2K,x4,29.841340114051086,0.28949859738349915,0.9418367147445679,3.9870870231539217
0028.png,Real-ESRGAN,DIV2K,x4,17.55816040189187,0.207132488489151,0.9030574560165405,5.465664663731908
0029.png,Real-ESRGAN,DIV2K,x4,24.85896759198655,0.5445695519447327,0.8693325519561768,4.311410395106999
0030.png,Real-ESRGAN,DIV2K,x4,22.04919053756759,0.2019280642271042,0.8912762999534607,2.237725624809055
0031.png,Real-ESRGAN,DIV2K,x4,25.301795888958463,0.18410462141036987,0.9260623455047607,3.229581792293533
0032.png,Real-ESRGAN,DIV2K,x4,25.622087998437635,0.18554334342479706,0.9356567859649658,3.187371805050166
0033.png,Real-ESRGAN,DIV2K,x4,29.36087101020501,0.3089713454246521,0.9629723429679871,5.464669501243507
0034.png,Real-ESRGAN,DIV2K,x4,22.96002336463602,0.2271769940853119,0.9043688774108887,2.35780351780097
0035.png,Real-ESRGAN,DIV2K,x4,20.018972730341623,0.32815977931022644,0.8304687738418579,2.342731768822714
0036.png,Real-ESRGAN,DIV2K,x4,22.794111326980563,0.172713965177536,0.9172734022140503,2.944667798430108
0037.png,Real-ESRGAN,DIV2K,x4,22.615715327160395,0.19765642285346985,0.9197647571563721,2.2970243753254422
0038.png,Real-ESRGAN,DIV2K,x4,32.55011946843369,0.2908519208431244,0.9519810676574707,4.504036168228708
0039.png,Real-ESRGAN,DIV2K,x4,25.85537945883437,0.21043460071086884,0.9308300018310547,4.0872992699690425
0040.png,Real-ESRGAN,DIV2K,x4,25.597085076454587,0.3188346326351166,0.9258677959442139,4.522250524951538
0041.png,Real-ESRGAN,DIV2K,x4,24.003029086846567,0.213676318526268,0.9286548495292664,2.580961947382742
0042.png,Real-ESRGAN,DIV2K,x4,26.40355197235359,0.1896386444568634,0.939412534236908,3.84104476205881
0043.png,Real-ESRGAN,DIV2K,x4,33.96980301296506,0.05703140050172806,0.988304853439331,9.406612775745328
0044.png,Real-ESRGAN,DIV2K,x4,35.89991741174779,0.06889735907316208,0.9822680354118347,5.779142136816025
0045.png,Real-ESRGAN,DIV2K,x4,19.78159652492164,0.30507326126098633,0.9122984409332275,3.2877103386682025
0046.png,Real-ESRGAN,DIV2K,x4,23.03413909932663,0.20820879936218262,0.932624101638794,2.6578480510151086
0047.png,Real-ESRGAN,DIV2K,x4,23.949143201187205,0.2366546094417572,0.9113903045654297,2.8756855935276406
0048.png,Real-ESRGAN,DIV2K,x4,25.12822218242071,0.29490822553634644,0.9221123456954956,3.9053821978505656
0049.png,Real-ESRGAN,DIV2K,x4,19.7218328397696,0.2689974009990692,0.9036394357681274,3.349186626012753
0050.png,Real-ESRGAN,DIV2K,x4,25.6845975520492,0.17992718517780304,0.9299976229667664,2.9936281890374175
0051.png,Real-ESRGAN,DIV2K,x4,25.970376145439495,0.20337331295013428,0.9497473239898682,4.511811087796582
0052.png,Real-ESRGAN,DIV2K,x4,26.683131648402757,0.3149375915527344,0.8738719820976257,3.762885955837499
0053.png,Real-ESRGAN,DIV2K,x4,27.7269812363641,0.20498885214328766,0.940110445022583,4.036820400836919
0054.png,Real-ESRGAN,DIV2K,x4,22.165620087422354,0.21222350001335144,0.9046121835708618,2.2826850691978824
0055.png,Real-ESRGAN,DIV2K,x4,25.712318464079015,0.4308299124240875,0.9208886027336121,3.3012348295729246
0056.png,Real-ESRGAN,DIV2K,x4,20.59496171146977,0.33049657940864563,0.8114403486251831,2.0888682731640316
0057.png,Real-ESRGAN,DIV2K,x4,32.19449981563948,0.4425402879714966,0.9618977308273315,8.79893740626559
0058.png,Real-ESRGAN,DIV2K,x4,24.070855023332427,0.27824047207832336,0.8539937734603882,2.8611415015088038
0059.png,Real-ESRGAN,DIV2K,x4,22.389128846508363,0.2624715268611908,0.8759639263153076,2.9808662915106523
0060.png,Real-ESRGAN,DIV2K,x4,18.187592019727298,0.40328747034072876,0.831620454788208,2.609894416286575
0061.png,Real-ESRGAN,DIV2K,x4,20.204727586879777,0.24456895887851715,0.8680135011672974,2.57504731622445
0062.png,Real-ESRGAN,DIV2K,x4,28.67188846284421,0.3380798101425171,0.9334979057312012,3.4411934188947546
0063.png,Real-ESRGAN,DIV2K,x4,29.804110127225314,0.1833522468805313,0.9647177457809448,4.698763817947689
0064.png,Real-ESRGAN,DIV2K,x4,25.677369944055037,0.2070055454969406,0.9077969789505005,2.2159150991550014
0065.png,Real-ESRGAN,DIV2K,x4,24.86428759290771,0.2891101539134979,0.9157103300094604,2.4878008734326813
0066.png,Real-ESRGAN,DIV2K,x4,22.228016758765516,0.374561607837677,0.8844407796859741,3.47733697302923
0067.png,Real-ESRGAN,DIV2K,x4,22.68863710329191,0.1916695535182953,0.9096620082855225,3.0916916026550094
0068.png,Real-ESRGAN,DIV2K,x4,29.666407923406343,0.052312225103378296,0.9850515723228455,5.1677064769105
0069.png,Real-ESRGAN,DIV2K,x4,19.338667027074152,0.28954845666885376,0.8598338961601257,2.520439739222572
0070.png,Real-ESRGAN,DIV2K,x4,22.070896161958665,0.260896772146225,0.8910428881645203,2.8315684212354313
0071.png,Real-ESRGAN,DIV2K,x4,26.29817124539891,0.1936694234609604,0.9382514953613281,3.452787755323613
0072.png,Real-ESRGAN,DIV2K,x4,21.87744027998814,0.28701525926589966,0.8870768547058105,3.1885824008593806
0073.png,Real-ESRGAN,DIV2K,x4,21.99843307908184,0.2600114941596985,0.8940903544425964,2.719374023898423
0074.png,Real-ESRGAN,DIV2K,x4,26.801655800198567,0.2308661937713623,0.9068397879600525,2.2084840340450103
0075.png,Real-ESRGAN,DIV2K,x4,21.850821081807467,0.2567232549190521,0.8623272776603699,2.3504648450973122
0076.png,Real-ESRGAN,DIV2K,x4,19.40121380750012,0.36918753385543823,0.7832795977592468,1.9920571200806259
0077.png,Real-ESRGAN,DIV2K,x4,33.53560084833187,0.1116548702120781,0.9665637016296387,6.634225441432413
0078.png,Real-ESRGAN,DIV2K,x4,28.45610742907786,0.17635107040405273,0.9559059143066406,4.206782948749732
0079.png,Real-ESRGAN,DIV2K,x4,23.448570812801815,0.15271291136741638,0.9416298866271973,2.6779137890165092
0080.png,Real-ESRGAN,DIV2K,x4,25.659802553041086,0.16507291793823242,0.946599006652832,2.951853778671135
